YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WSC,Region,datetime
2023,5,6,21,432.42,22.19,8.91,MIDW,2023-05-06 21:00:00
2023,5,6,22,266.08,22.14,8.84,MIDW,2023-05-06 22:00:00
2023,5,6,23,118.8,21.5,9.01,MIDW,2023-05-06 23:00:00
2023,5,7,0,16.62,20.19,9.65,MIDW,2023-05-07 00:00:00
2023,5,7,1,0.0,19.53,10.17,MIDW,2023-05-07 01:00:00
2023,5,7,2,0.0,19.22,10.12,MIDW,2023-05-07 02:00:00
2023,5,7,3,0.0,18.91,10.34,MIDW,2023-05-07 03:00:00
2023,5,7,4,0.0,18.63,10.59,MIDW,2023-05-07 04:00:00
2023,5,7,5,0.0,18.49,10.71,MIDW,2023-05-07 05:00:00
2023,5,7,6,0.0,18.63,10.66,MIDW,2023-05-07 06:00:00
2023,5,7,7,0.0,18.69,9.77,MIDW,2023-05-07 07:00:00
2023,5,7,8,0.0,18.68,9.27,MIDW,2023-05-07 08:00:00
2023,5,7,9,0.0,19.04,9.89,MIDW,2023-05-07 09:00:00
2023,5,7,10,0.0,19.89,10.8,MIDW,2023-05-07 10:00:00
2023,5,7,11,40.15,19.53,8.82,MIDW,2023-05-07 11:00:00
2023,5,7,12,197.65,20.41,7.44,MIDW,2023-05-07 12:00:00
2023,5,7,13,409.9,21.33,5.57,MIDW,2023-05-07 13:00:00
2023,5,7,14,585.85,22.5,5.2,MIDW,2023-05-07 14:00:00
2023,5,7,15,746.47,24.1,4.58,MIDW,2023-05-07 15:00:00
2023,5,7,16,818.65,25.28,3.57,MIDW,2023-05-07 16:00:00
2023,5,7,17,867.42,26.36,2.94,MIDW,2023-05-07 17:00:00
2023,5,7,18,867.0,27.3,2.33,MIDW,2023-05-07 18:00:00
2023,5,7,19,757.25,27.71,2.2,MIDW,2023-05-07 19:00:00
2023,5,7,20,685.0,27.52,3.05,MIDW,2023-05-07 20:00:00
2023,5,7,21,521.05,26.4,4.38,MIDW,2023-05-07 21:00:00
2023,5,7,22,318.98,23.81,5.93,MIDW,2023-05-07 22:00:00
2023,5,7,23,144.73,20.02,7.13,MIDW,2023-05-07 23:00:00
2023,5,8,0,16.42,15.95,7.21,MIDW,2023-05-08 00:00:00
2023,5,8,1,0.0,12.8,6.57,MIDW,2023-05-08 01:00:00
2023,5,8,2,0.0,11.24,5.96,MIDW,2023-05-08 02:00:00
2023,5,8,3,0.0,11.35,5.07,MIDW,2023-05-08 03:00:00
2023,5,8,4,0.0,11.9,4.27,MIDW,2023-05-08 04:00:00
2023,5,8,5,0.0,12.23,5.18,MIDW,2023-05-08 05:00:00
2023,5,8,6,0.0,12.02,3.96,MIDW,2023-05-08 06:00:00
2023,5,8,7,0.0,12.83,3.87,MIDW,2023-05-08 07:00:00
2023,5,8,8,0.0,13.72,4.74,MIDW,2023-05-08 08:00:00
2023,5,8,9,0.0,14.17,4.3,MIDW,2023-05-08 09:00:00
2023,5,8,10,0.0,13.8,2.52,MIDW,2023-05-08 10:00:00
2023,5,8,11,14.32,12.08,5.04,MIDW,2023-05-08 11:00:00
2023,5,8,12,104.1,9.92,6.54,MIDW,2023-05-08 12:00:00
2023,5,8,13,162.7,10.38,6.26,MIDW,2023-05-08 13:00:00
2023,5,8,14,173.1,12.08,5.63,MIDW,2023-05-08 14:00:00
2023,5,8,15,294.0,14.02,5.65,MIDW,2023-05-08 15:00:00
2023,5,8,16,306.6,15.83,6.01,MIDW,2023-05-08 16:00:00
2023,5,8,17,277.17,17.25,6.17,MIDW,2023-05-08 17:00:00
2023,5,8,18,131.15,17.91,6.26,MIDW,2023-05-08 18:00:00
2023,5,8,19,206.77,17.59,6.46,MIDW,2023-05-08 19:00:00
2023,5,8,20,203.62,16.33,7.02,MIDW,2023-05-08 20:00:00
2023,5,8,21,118.1,14.94,7.75,MIDW,2023-05-08 21:00:00
2023,5,8,22,56.28,13.84,7.98,MIDW,2023-05-08 22:00:00
2023,5,8,23,19.88,12.66,8.01,MIDW,2023-05-08 23:00:00
2023,5,9,0,13.2,11.55,7.43,MIDW,2023-05-09 00:00:00
2023,5,9,1,0.0,10.65,6.36,MIDW,2023-05-09 01:00:00
2023,5,9,2,0.0,10.19,5.61,MIDW,2023-05-09 02:00:00
2023,5,9,3,0.0,9.93,5.13,MIDW,2023-05-09 03:00:00
2023,5,9,4,0.0,9.64,5.2,MIDW,2023-05-09 04:00:00
2023,5,9,5,0.0,9.32,5.62,MIDW,2023-05-09 05:00:00
2023,5,9,6,0.0,8.96,5.99,MIDW,2023-05-09 06:00:00
2023,5,9,7,0.0,8.59,6.27,MIDW,2023-05-09 07:00:00
2023,5,9,8,0.0,8.21,6.41,MIDW,2023-05-09 08:00:00
2023,5,9,9,0.0,7.91,6.13,MIDW,2023-05-09 09:00:00
2023,5,9,10,0.0,7.66,5.76,MIDW,2023-05-09 10:00:00
2023,5,9,11,84.28,8.34,5.21,MIDW,2023-05-09 11:00:00
2023,5,9,12,242.38,10.2,4.2,MIDW,2023-05-09 12:00:00
2023,5,9,13,427.95,13.32,3.96,MIDW,2023-05-09 13:00:00
2023,5,9,14,611.7,16.59,3.58,MIDW,2023-05-09 14:00:00
2023,5,9,15,774.25,18.7,3.19,MIDW,2023-05-09 15:00:00
2023,5,9,16,873.92,20.16,3.07,MIDW,2023-05-09 16:00:00
2023,5,9,17,950.1,21.3,3.26,MIDW,2023-05-09 17:00:00
2023,5,9,18,941.35,21.93,3.75,MIDW,2023-05-09 18:00:00
2023,5,9,19,879.03,21.66,4.1,MIDW,2023-05-09 19:00:00
2023,5,9,20,650.83,20.98,4.1,MIDW,2023-05-09 20:00:00
2023,5,9,21,477.62,20.37,3.81,MIDW,2023-05-09 21:00:00
2023,5,9,22,340.35,19.36,3.43,MIDW,2023-05-09 22:00:00
2023,5,9,23,195.55,17.85,3.3,MIDW,2023-05-09 23:00:00
2023,5,10,0,24.95,15.7,3.37,MIDW,2023-05-10 00:00:00
2023,5,10,1,0.0,14.03,3.48,MIDW,2023-05-10 01:00:00
2023,5,10,2,0.0,12.9,3.3,MIDW,2023-05-10 02:00:00
2023,5,10,3,0.0,11.94,3.24,MIDW,2023-05-10 03:00:00
2023,5,10,4,0.0,11.01,3.59,MIDW,2023-05-10 04:00:00
2023,5,10,5,0.0,10.39,3.61,MIDW,2023-05-10 05:00:00
2023,5,10,6,0.0,9.39,4.24,MIDW,2023-05-10 06:00:00
2023,5,10,7,0.0,8.41,4.93,MIDW,2023-05-10 07:00:00
2023,5,10,8,0.0,7.53,5.28,MIDW,2023-05-10 08:00:00
2023,5,10,9,0.0,6.84,5.18,MIDW,2023-05-10 09:00:00
2023,5,10,10,0.0,6.55,4.52,MIDW,2023-05-10 10:00:00
2023,5,10,11,107.0,8.33,3.82,MIDW,2023-05-10 11:00:00
2023,5,10,12,287.1,11.57,2.78,MIDW,2023-05-10 12:00:00
2023,5,10,13,482.27,14.35,1.69,MIDW,2023-05-10 13:00:00
2023,5,10,14,661.88,18.98,2.85,MIDW,2023-05-10 14:00:00
2023,5,10,15,808.5,21.74,3.54,MIDW,2023-05-10 15:00:00
2023,5,10,16,907.4,23.1,3.6,MIDW,2023-05-10 16:00:00
2023,5,10,17,959.1,24.11,3.9,MIDW,2023-05-10 17:00:00
2023,5,10,18,938.4,24.83,3.92,MIDW,2023-05-10 18:00:00
2023,5,10,19,869.28,25.26,3.4,MIDW,2023-05-10 19:00:00
2023,5,10,20,748.8,25.42,2.58,MIDW,2023-05-10 20:00:00
2023,5,10,21,586.35,25.18,2.35,MIDW,2023-05-10 21:00:00
2023,5,10,22,395.27,24.38,3.02,MIDW,2023-05-10 22:00:00
2023,5,10,23,197.05,22.54,4.35,MIDW,2023-05-10 23:00:00
2023,5,11,0,27.52,18.11,6.42,MIDW,2023-05-11 00:00:00
2023,5,11,1,0.0,14.86,7.66,MIDW,2023-05-11 01:00:00
2023,5,11,2,0.0,13.48,7.63,MIDW,2023-05-11 02:00:00
2023,5,11,3,0.0,12.77,7.24,MIDW,2023-05-11 03:00:00
2023,5,11,4,0.0,12.43,6.69,MIDW,2023-05-11 04:00:00
2023,5,11,5,0.0,12.11,6.15,MIDW,2023-05-11 05:00:00
2023,5,11,6,0.0,11.99,5.82,MIDW,2023-05-11 06:00:00
2023,5,11,7,0.0,11.7,5.51,MIDW,2023-05-11 07:00:00
2023,5,11,8,0.0,11.33,5.5,MIDW,2023-05-11 08:00:00
2023,5,11,9,0.0,11.08,5.57,MIDW,2023-05-11 09:00:00
2023,5,11,10,0.0,10.88,5.53,MIDW,2023-05-11 10:00:00
2023,5,11,11,99.25,12.08,5.62,MIDW,2023-05-11 11:00:00
2023,5,11,12,252.77,14.99,5.1,MIDW,2023-05-11 12:00:00
2023,5,11,13,439.25,17.4,3.71,MIDW,2023-05-11 13:00:00
2023,5,11,14,627.25,21.09,4.01,MIDW,2023-05-11 14:00:00
2023,5,11,15,766.3,24.45,5.29,MIDW,2023-05-11 15:00:00
2023,5,11,16,880.8,25.72,5.2,MIDW,2023-05-11 16:00:00
2023,5,11,17,945.85,26.67,4.93,MIDW,2023-05-11 17:00:00
2023,5,11,18,917.25,27.17,4.89,MIDW,2023-05-11 18:00:00
2023,5,11,19,789.62,27.59,4.79,MIDW,2023-05-11 19:00:00
2023,5,11,20,675.08,27.7,4.63,MIDW,2023-05-11 20:00:00
2023,5,11,21,503.5,27.25,4.57,MIDW,2023-05-11 21:00:00
2023,5,11,22,320.83,26.45,4.68,MIDW,2023-05-11 22:00:00
2023,5,11,23,142.85,24.55,4.86,MIDW,2023-05-11 23:00:00
2023,5,12,0,26.67,20.56,5.63,MIDW,2023-05-12 00:00:00
2023,5,12,1,0.0,17.83,6.35,MIDW,2023-05-12 01:00:00
2023,5,12,2,0.0,17.16,6.62,MIDW,2023-05-12 02:00:00
2023,5,12,3,0.0,16.48,6.62,MIDW,2023-05-12 03:00:00
2023,5,12,4,0.0,15.89,6.51,MIDW,2023-05-12 04:00:00
2023,5,12,5,0.0,15.72,6.33,MIDW,2023-05-12 05:00:00
2023,5,12,6,0.0,15.59,6.06,MIDW,2023-05-12 06:00:00
2023,5,12,7,0.0,15.48,5.95,MIDW,2023-05-12 07:00:00
2023,5,12,8,0.0,15.5,5.91,MIDW,2023-05-12 08:00:00
2023,5,12,9,0.0,15.53,5.74,MIDW,2023-05-12 09:00:00
2023,5,12,10,1.88,15.65,5.33,MIDW,2023-05-12 10:00:00
2023,5,12,11,12.2,16.53,4.67,MIDW,2023-05-12 11:00:00
2023,5,12,12,85.72,18.36,4.0,MIDW,2023-05-12 12:00:00
2023,5,12,13,117.2,19.73,3.01,MIDW,2023-05-12 13:00:00
2023,5,12,14,216.4,21.04,2.71,MIDW,2023-05-12 14:00:00
2023,5,12,15,356.33,22.27,3.78,MIDW,2023-05-12 15:00:00
2023,5,12,16,408.48,22.61,4.86,MIDW,2023-05-12 16:00:00
2023,5,12,17,499.5,22.86,5.44,MIDW,2023-05-12 17:00:00
2023,5,12,18,370.95,23.24,5.48,MIDW,2023-05-12 18:00:00
2023,5,12,19,274.83,23.55,5.36,MIDW,2023-05-12 19:00:00
2023,5,12,20,170.75,23.36,5.26,MIDW,2023-05-12 20:00:00
2023,5,12,21,87.93,22.66,5.23,MIDW,2023-05-12 21:00:00
2023,5,12,22,72.12,21.4,5.8,MIDW,2023-05-12 22:00:00
2023,5,12,23,30.15,19.55,6.64,MIDW,2023-05-12 23:00:00
2023,5,13,0,14.05,16.97,7.06,MIDW,2023-05-13 00:00:00
2023,5,13,1,0.0,14.82,6.95,MIDW,2023-05-13 01:00:00
2023,5,13,2,0.0,13.7,6.59,MIDW,2023-05-13 02:00:00
2023,5,13,3,0.0,13.13,6.25,MIDW,2023-05-13 03:00:00
2023,5,13,4,0.0,12.75,5.82,MIDW,2023-05-13 04:00:00
2023,5,13,5,0.0,12.56,5.15,MIDW,2023-05-13 05:00:00
2023,5,13,6,0.0,12.46,5.06,MIDW,2023-05-13 06:00:00
2023,5,13,7,0.0,12.39,5.5,MIDW,2023-05-13 07:00:00
2023,5,13,8,0.0,12.31,6.14,MIDW,2023-05-13 08:00:00
2023,5,13,9,0.0,12.24,6.58,MIDW,2023-05-13 09:00:00
2023,5,13,10,2.85,12.21,6.72,MIDW,2023-05-13 10:00:00
2023,5,13,11,16.55,12.59,6.56,MIDW,2023-05-13 11:00:00
2023,5,13,12,97.88,13.54,6.05,MIDW,2023-05-13 12:00:00
2023,5,13,13,115.85,14.77,5.27,MIDW,2023-05-13 13:00:00
2023,5,13,14,218.48,16.35,5.03,MIDW,2023-05-13 14:00:00
2023,5,13,15,310.6,18.05,5.78,MIDW,2023-05-13 15:00:00
2023,5,13,16,395.75,18.99,6.45,MIDW,2023-05-13 16:00:00
2023,5,13,17,276.8,19.6,6.77,MIDW,2023-05-13 17:00:00
2023,5,13,18,508.7,21.16,7.03,MIDW,2023-05-13 18:00:00
2023,5,13,19,481.62,22.2,7.4,MIDW,2023-05-13 19:00:00
2023,5,13,20,379.88,22.22,7.99,MIDW,2023-05-13 20:00:00
2023,5,13,21,319.75,21.45,8.51,MIDW,2023-05-13 21:00:00
2023,5,13,22,206.52,20.33,8.82,MIDW,2023-05-13 22:00:00
2023,5,13,23,91.93,18.59,8.49,MIDW,2023-05-13 23:00:00
2023,5,14,0,20.33,16.26,8.09,MIDW,2023-05-14 00:00:00
2023,5,14,1,0.0,14.3,7.99,MIDW,2023-05-14 01:00:00
2023,5,14,2,0.0,13.28,7.75,MIDW,2023-05-14 02:00:00
2023,5,14,3,0.0,12.72,7.28,MIDW,2023-05-14 03:00:00
2023,5,14,4,0.0,12.36,7.1,MIDW,2023-05-14 04:00:00
2023,5,14,5,0.0,12.16,7.37,MIDW,2023-05-14 05:00:00
2023,5,14,6,0.0,12.29,7.69,MIDW,2023-05-14 06:00:00
2023,5,14,7,0.0,12.29,7.69,MIDW,2023-05-14 07:00:00
2023,5,14,8,0.0,12.07,7.7,MIDW,2023-05-14 08:00:00
2023,5,14,9,0.0,11.77,7.62,MIDW,2023-05-14 09:00:00
2023,5,14,10,2.28,11.41,7.64,MIDW,2023-05-14 10:00:00
2023,5,14,11,21.38,11.82,8.49,MIDW,2023-05-14 11:00:00
2023,5,14,12,53.5,12.84,8.56,MIDW,2023-05-14 12:00:00
2023,5,14,13,111.05,14.2,8.4,MIDW,2023-05-14 13:00:00
2023,5,14,14,199.27,15.23,8.38,MIDW,2023-05-14 14:00:00
2023,5,14,15,286.35,15.32,7.81,MIDW,2023-05-14 15:00:00
2023,5,14,16,252.35,15.05,7.84,MIDW,2023-05-14 16:00:00
2023,5,14,17,231.25,15.01,9.02,MIDW,2023-05-14 17:00:00
2023,5,14,18,197.65,15.24,10.12,MIDW,2023-05-14 18:00:00
2023,5,14,19,143.52,15.17,10.1,MIDW,2023-05-14 19:00:00
2023,5,14,20,116.15,14.48,10.02,MIDW,2023-05-14 20:00:00
2023,5,14,21,106.6,13.48,10.5,MIDW,2023-05-14 21:00:00
2023,5,14,22,72.07,12.49,10.08,MIDW,2023-05-14 22:00:00
2023,5,14,23,64.1,11.73,9.13,MIDW,2023-05-14 23:00:00
2023,5,15,0,16.17,10.97,8.59,MIDW,2023-05-15 00:00:00
2023,5,15,1,0.0,10.26,8.17,MIDW,2023-05-15 01:00:00
2023,5,15,2,0.0,9.78,7.83,MIDW,2023-05-15 02:00:00
2023,5,15,3,0.0,9.51,7.32,MIDW,2023-05-15 03:00:00
2023,5,15,4,0.0,9.33,7.18,MIDW,2023-05-15 04:00:00
2023,5,15,5,0.0,9.32,6.91,MIDW,2023-05-15 05:00:00
2023,5,15,6,0.0,9.38,6.53,MIDW,2023-05-15 06:00:00
2023,5,15,7,0.0,9.39,6.16,MIDW,2023-05-15 07:00:00
2023,5,15,8,0.0,9.29,5.86,MIDW,2023-05-15 08:00:00
2023,5,15,9,0.0,9.12,5.7,MIDW,2023-05-15 09:00:00
2023,5,15,10,3.3,8.75,5.54,MIDW,2023-05-15 10:00:00
2023,5,15,11,45.15,9.12,4.98,MIDW,2023-05-15 11:00:00
2023,5,15,12,150.1,10.26,4.08,MIDW,2023-05-15 12:00:00
2023,5,15,13,269.02,12.98,4.0,MIDW,2023-05-15 13:00:00
2023,5,15,14,467.98,15.28,4.16,MIDW,2023-05-15 14:00:00
2023,5,15,15,617.35,16.92,4.37,MIDW,2023-05-15 15:00:00
2023,5,15,16,802.17,18.09,4.36,MIDW,2023-05-15 16:00:00
2023,5,15,17,809.05,18.87,4.13,MIDW,2023-05-15 17:00:00
2023,5,15,18,805.45,19.46,3.79,MIDW,2023-05-15 18:00:00
2023,5,15,19,676.9,19.9,3.36,MIDW,2023-05-15 19:00:00
2023,5,15,20,543.4,20.36,2.89,MIDW,2023-05-15 20:00:00
2023,5,15,21,439.3,20.4,2.69,MIDW,2023-05-15 21:00:00
2023,5,15,22,288.62,19.89,2.63,MIDW,2023-05-15 22:00:00
2023,5,15,23,141.55,18.74,2.61,MIDW,2023-05-15 23:00:00
2023,5,16,0,29.08,16.39,2.68,MIDW,2023-05-16 00:00:00
2023,5,16,1,0.0,14.93,2.34,MIDW,2023-05-16 01:00:00
2023,5,16,2,0.0,14.43,1.62,MIDW,2023-05-16 02:00:00
2023,5,16,3,0.0,14.34,0.92,MIDW,2023-05-16 03:00:00
2023,5,16,4,0.0,13.79,0.69,MIDW,2023-05-16 04:00:00
2023,5,16,5,0.0,12.79,1.49,MIDW,2023-05-16 05:00:00
2023,5,16,6,0.0,11.43,3.21,MIDW,2023-05-16 06:00:00
2023,5,16,7,0.0,10.3,4.72,MIDW,2023-05-16 07:00:00
2023,5,16,8,0.0,10.09,5.73,MIDW,2023-05-16 08:00:00
2023,5,16,9,0.0,10.07,6.35,MIDW,2023-05-16 09:00:00
2023,5,16,10,3.97,10.04,6.87,MIDW,2023-05-16 10:00:00
2023,5,16,11,37.3,10.84,7.24,MIDW,2023-05-16 11:00:00
2023,5,16,12,130.98,12.46,6.08,MIDW,2023-05-16 12:00:00
2023,5,16,13,275.8,14.35,4.37,MIDW,2023-05-16 13:00:00
2023,5,16,14,513.55,17.6,4.32,MIDW,2023-05-16 14:00:00
2023,5,16,15,726.55,21.78,5.51,MIDW,2023-05-16 15:00:00
2023,5,16,16,869.6,23.59,5.45,MIDW,2023-05-16 16:00:00
2023,5,16,17,932.67,24.67,5.47,MIDW,2023-05-16 17:00:00
2023,5,16,18,931.28,25.15,5.89,MIDW,2023-05-16 18:00:00
2023,5,16,19,801.88,24.97,6.47,MIDW,2023-05-16 19:00:00
2023,5,16,20,668.53,24.53,6.95,MIDW,2023-05-16 20:00:00
2023,5,16,21,496.9,23.98,7.14,MIDW,2023-05-16 21:00:00
2023,5,16,22,298.02,23.1,6.53,MIDW,2023-05-16 22:00:00
2023,5,16,23,143.73,21.12,5.52,MIDW,2023-05-16 23:00:00
2023,5,17,0,25.6,16.43,7.58,MIDW,2023-05-17 00:00:00
2023,5,17,1,0.0,11.02,8.97,MIDW,2023-05-17 01:00:00
2023,5,17,2,0.0,9.19,8.97,MIDW,2023-05-17 02:00:00
2023,5,17,3,0.0,8.88,9.3,MIDW,2023-05-17 03:00:00
2023,5,17,4,0.0,8.89,9.91,MIDW,2023-05-17 04:00:00
2023,5,17,5,0.0,8.53,9.86,MIDW,2023-05-17 05:00:00
2023,5,17,6,0.0,8.0,9.47,MIDW,2023-05-17 06:00:00
2023,5,17,7,0.0,7.45,8.56,MIDW,2023-05-17 07:00:00
2023,5,17,8,0.0,6.8,8.01,MIDW,2023-05-17 08:00:00
2023,5,17,9,0.0,6.04,7.77,MIDW,2023-05-17 09:00:00
2023,5,17,10,4.57,5.27,7.59,MIDW,2023-05-17 10:00:00
2023,5,17,11,83.8,5.66,7.15,MIDW,2023-05-17 11:00:00
2023,5,17,12,252.07,7.74,6.84,MIDW,2023-05-17 12:00:00
2023,5,17,13,442.83,10.33,6.47,MIDW,2023-05-17 13:00:00
2023,5,17,14,619.35,12.9,6.18,MIDW,2023-05-17 14:00:00
2023,5,17,15,759.42,14.63,6.06,MIDW,2023-05-17 15:00:00
2023,5,17,16,824.05,15.77,6.19,MIDW,2023-05-17 16:00:00
2023,5,17,17,879.72,16.47,6.36,MIDW,2023-05-17 17:00:00
2023,5,17,18,860.25,16.54,6.46,MIDW,2023-05-17 18:00:00
2023,5,17,19,781.0,16.34,6.43,MIDW,2023-05-17 19:00:00
2023,5,17,20,643.6,15.85,6.33,MIDW,2023-05-17 20:00:00
2023,5,17,21,471.08,15.17,6.27,MIDW,2023-05-17 21:00:00
2023,5,17,22,284.92,14.09,6.38,MIDW,2023-05-17 22:00:00
2023,5,17,23,132.75,12.47,6.51,MIDW,2023-05-17 23:00:00
2023,5,18,0,23.62,10.06,6.51,MIDW,2023-05-18 00:00:00
2023,5,18,1,0.0,7.53,6.77,MIDW,2023-05-18 01:00:00
2023,5,18,2,0.0,6.47,6.69,MIDW,2023-05-18 02:00:00
2023,5,18,3,0.0,5.83,6.64,MIDW,2023-05-18 03:00:00
2023,5,18,4,0.0,5.49,6.61,MIDW,2023-05-18 04:00:00
2023,5,18,5,0.0,5.33,6.51,MIDW,2023-05-18 05:00:00
2023,5,18,6,0.0,5.39,6.4,MIDW,2023-05-18 06:00:00
2023,5,18,7,0.0,5.46,6.55,MIDW,2023-05-18 07:00:00
2023,5,18,8,0.0,5.53,7.21,MIDW,2023-05-18 08:00:00
2023,5,18,9,0.0,5.57,7.64,MIDW,2023-05-18 09:00:00
2023,5,18,10,4.53,5.23,7.56,MIDW,2023-05-18 10:00:00
2023,5,18,11,71.7,6.58,7.1,MIDW,2023-05-18 11:00:00
2023,5,18,12,209.05,8.48,5.62,MIDW,2023-05-18 12:00:00
2023,5,18,13,386.88,11.49,5.76,MIDW,2023-05-18 13:00:00
2023,5,18,14,563.92,14.75,6.94,MIDW,2023-05-18 14:00:00
2023,5,18,15,708.62,16.89,6.54,MIDW,2023-05-18 15:00:00
2023,5,18,16,807.97,18.95,6.09,MIDW,2023-05-18 16:00:00
2023,5,18,17,881.25,20.76,5.62,MIDW,2023-05-18 17:00:00
2023,5,18,18,887.78,21.86,5.21,MIDW,2023-05-18 18:00:00
2023,5,18,19,798.55,22.46,4.96,MIDW,2023-05-18 19:00:00
2023,5,18,20,633.95,22.65,4.88,MIDW,2023-05-18 20:00:00
2023,5,18,21,498.15,22.43,5.07,MIDW,2023-05-18 21:00:00
2023,5,18,22,346.52,21.69,5.52,MIDW,2023-05-18 22:00:00
2023,5,18,23,165.55,19.7,6.51,MIDW,2023-05-18 23:00:00
2023,5,19,0,30.12,16.59,8.26,MIDW,2023-05-19 00:00:00
2023,5,19,1,0.0,14.81,9.56,MIDW,2023-05-19 01:00:00
2023,5,19,2,0.0,14.47,10.25,MIDW,2023-05-19 02:00:00
2023,5,19,3,0.0,14.31,10.71,MIDW,2023-05-19 03:00:00
2023,5,19,4,0.0,14.21,10.93,MIDW,2023-05-19 04:00:00
2023,5,19,5,0.0,14.18,11.11,MIDW,2023-05-19 05:00:00
2023,5,19,6,0.0,14.3,11.13,MIDW,2023-05-19 06:00:00
2023,5,19,7,0.0,14.43,10.13,MIDW,2023-05-19 07:00:00
2023,5,19,8,0.0,14.69,9.9,MIDW,2023-05-19 08:00:00
2023,5,19,9,0.0,15.66,10.61,MIDW,2023-05-19 09:00:00
2023,5,19,10,4.97,15.41,8.73,MIDW,2023-05-19 10:00:00
2023,5,19,11,42.72,15.55,7.39,MIDW,2023-05-19 11:00:00
2023,5,19,12,155.27,16.32,6.19,MIDW,2023-05-19 12:00:00
2023,5,19,13,250.12,17.43,4.94,MIDW,2023-05-19 13:00:00
2023,5,19,14,264.25,18.77,5.59,MIDW,2023-05-19 14:00:00
2023,5,19,15,160.5,18.82,6.05,MIDW,2023-05-19 15:00:00
2023,5,19,16,148.6,18.33,6.08,MIDW,2023-05-19 16:00:00
2023,5,19,17,214.3,18.33,5.9,MIDW,2023-05-19 17:00:00
2023,5,19,18,192.98,19.83,6.17,MIDW,2023-05-19 18:00:00
2023,5,19,19,216.8,21.42,7.2,MIDW,2023-05-19 19:00:00
2023,5,19,20,324.55,21.89,8.45,MIDW,2023-05-19 20:00:00
2023,5,19,21,228.05,20.56,9.67,MIDW,2023-05-19 21:00:00
2023,5,19,22,142.27,18.66,9.88,MIDW,2023-05-19 22:00:00
2023,5,19,23,58.42,17.07,9.17,MIDW,2023-05-19 23:00:00
2023,5,20,0,18.62,14.99,8.39,MIDW,2023-05-20 00:00:00
2023,5,20,1,0.0,12.56,8.46,MIDW,2023-05-20 01:00:00
2023,5,20,2,0.0,11.5,8.13,MIDW,2023-05-20 02:00:00
2023,5,20,3,0.0,10.52,7.69,MIDW,2023-05-20 03:00:00
2023,5,20,4,0.0,9.69,7.33,MIDW,2023-05-20 04:00:00
2023,5,20,5,0.0,9.06,7.31,MIDW,2023-05-20 05:00:00
2023,5,20,6,0.0,8.57,7.47,MIDW,2023-05-20 06:00:00
2023,5,20,7,0.0,8.0,7.35,MIDW,2023-05-20 07:00:00
2023,5,20,8,0.0,7.36,7.18,MIDW,2023-05-20 08:00:00
2023,5,20,9,0.0,6.9,7.29,MIDW,2023-05-20 09:00:00
2023,5,20,10,7.05,6.49,7.21,MIDW,2023-05-20 10:00:00
2023,5,20,11,109.88,7.8,6.28,MIDW,2023-05-20 11:00:00
2023,5,20,12,289.6,9.74,6.2,MIDW,2023-05-20 12:00:00
2023,5,20,13,482.12,11.8,6.38,MIDW,2023-05-20 13:00:00
2023,5,20,14,665.22,13.97,6.64,MIDW,2023-05-20 14:00:00
2023,5,20,15,658.08,15.89,6.86,MIDW,2023-05-20 15:00:00
2023,5,20,16,883.1,17.57,6.74,MIDW,2023-05-20 16:00:00
2023,5,20,17,846.65,19.02,6.48,MIDW,2023-05-20 17:00:00
2023,5,20,18,917.95,20.17,6.23,MIDW,2023-05-20 18:00:00
2023,5,20,19,852.0,20.92,5.93,MIDW,2023-05-20 19:00:00
2023,5,20,20,734.83,21.31,5.4,MIDW,2023-05-20 20:00:00
2023,5,20,21,576.78,21.3,4.56,MIDW,2023-05-20 21:00:00
2023,5,20,22,392.33,21.05,3.49,MIDW,2023-05-20 22:00:00
2023,5,20,23,203.65,20.28,2.41,MIDW,2023-05-20 23:00:00
2023,5,21,0,46.5,18.54,1.46,MIDW,2023-05-21 00:00:00
2023,5,21,1,0.0,16.86,1.69,MIDW,2023-05-21 01:00:00
2023,5,21,2,0.0,15.17,3.04,MIDW,2023-05-21 02:00:00
2023,5,21,3,0.0,13.34,4.42,MIDW,2023-05-21 03:00:00
2023,5,21,4,0.0,12.16,5.63,MIDW,2023-05-21 04:00:00
2023,5,21,5,0.0,11.38,6.7,MIDW,2023-05-21 05:00:00
2023,5,21,6,0.0,10.84,7.49,MIDW,2023-05-21 06:00:00
2023,5,21,7,0.0,10.31,7.87,MIDW,2023-05-21 07:00:00
2023,5,21,8,0.0,9.72,7.88,MIDW,2023-05-21 08:00:00
2023,5,21,9,0.0,9.14,7.56,MIDW,2023-05-21 09:00:00
2023,5,21,10,7.8,8.75,7.09,MIDW,2023-05-21 10:00:00
2023,5,21,11,119.05,10.99,6.34,MIDW,2023-05-21 11:00:00
2023,5,21,12,306.0,13.69,4.53,MIDW,2023-05-21 12:00:00
2023,5,21,13,500.73,16.56,3.22,MIDW,2023-05-21 13:00:00
2023,5,21,14,679.3,20.99,3.34,MIDW,2023-05-21 14:00:00
2023,5,21,15,823.7,22.77,3.14,MIDW,2023-05-21 15:00:00
2023,5,21,16,921.28,23.9,3.02,MIDW,2023-05-21 16:00:00
2023,5,21,17,975.65,24.82,2.97,MIDW,2023-05-21 17:00:00
